file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\Encoding.java,uk.co.real_logic.sbe.ir.Encoding$Builder,innerclass,5,5,0,5,12,1,0,0,44,0.8333334,0.16666667,1.0,12,0,12,0,0,0,12,0,0,0,11,0,0,11,0,0,0,0,0,60,12,0,0,0,0,0,0,22,0,11,0,0,0,0,44,9,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\java\DtoTest.java,uk.co.real_logic.sbe.generation.java.DtoTest,class,7,8,1,7,4,1,0,43,3,0.0,0.0,0.0,3,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,61,1,1,0,0,0,8,38,19,0,18,1,0,0,0,36,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\PrimitiveValue.java,uk.co.real_logic.sbe.PrimitiveValue,class,4,34,30,4,54,1,0,17,0,0.9229693,0.7205882,1.0,17,3,17,0,0,0,17,0,0,0,42,35,35,7,0,0,42,0,19,222,30,0,15,1,2,18,50,67,14,46,3,0,1,0,135,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\cpp\CppGeneratorTest.java,uk.co.real_logic.sbe.generation.cpp.CppGeneratorTest,class,10,10,0,10,2,1,0,14,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,2,0,7,0,16,0,16,1,0,0,0,60,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\ir\EncodedIrTest.java,uk.co.real_logic.sbe.ir.EncodedIrTest,class,12,13,1,12,13,1,0,47,0,0.14285715,1.0,1.0,7,0,0,1,0,6,6,0,0,0,1,1,0,1,0,0,1,0,19,141,0,5,1,16,0,7,8,57,2,57,4,0,0,0,54,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\generated\SignalCodec.java,uk.co.real_logic.sbe.ir.generated.SignalCodec,enum,1,5,4,1,21,1,0,0,0,0.0,1.0,1.0,3,1,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,67,19,0,0,0,0,2,36,1,1,1,1,0,0,0,56,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\ir\ValueRefsTest.java,uk.co.real_logic.sbe.ir.ValueRefsTest,class,7,7,0,7,1,1,0,8,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,1,0,1,15,4,0,4,1,0,0,0,26,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\FieldAccessOrderCheckTest.java,uk.co.real_logic.sbe.FieldAccessOrderCheckTest,class,99,100,1,99,194,1,0,78,0,0.39210525,0.84050757,0.9780827,190,1,0,8,0,182,182,0,0,0,6,2,0,6,0,0,6,0,1,2119,5,2,0,0,0,295,1091,592,13,592,2,0,0,41,250,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\xml\CyclicReferencesTest.java,uk.co.real_logic.sbe.xml.CyclicReferencesTest,class,5,5,0,5,2,1,0,9,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,1,0,3,0,2,0,2,1,0,0,0,26,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-benchmarks\src\main\java\uk\co\real_logic\sbe\CarBenchmark.java,uk.co.real_logic.sbe.CarBenchmark$MyState,innerclass,8,8,0,8,1,1,0,2,0,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,8,8,0,3,13,0,0,0,0,0,0,4,8,0,8,0,0,0,0,16,9,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\generated\PresenceCodec.java,uk.co.real_logic.sbe.ir.generated.PresenceCodec,enum,1,5,4,1,7,1,0,0,0,0.0,1.0,1.0,3,1,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,25,5,0,0,0,0,2,8,1,1,1,1,0,0,0,49,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\xml\Type.java,uk.co.real_logic.sbe.xml.Type,class,3,23,20,3,17,1,4,6,52,0.7569444,0.28333333,0.7583333,16,0,16,0,0,0,16,2,0,0,9,0,0,9,0,0,7,0,12,76,9,0,1,0,0,11,1,21,0,9,1,0,0,0,90,1025,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\generated\VarDataEncodingDecoder.java,uk.co.real_logic.sbe.ir.generated.VarDataEncodingDecoder,class,2,4,2,2,24,1,0,7,186,0.9183674,0.057142857,0.071428575,21,12,21,0,0,0,21,0,0,0,7,5,5,2,0,0,5,0,0,87,23,0,3,0,1,4,17,7,1,7,1,0,0,0,52,17,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\csharp\CSharpGenerator.java,uk.co.real_logic.sbe.generation.csharp.CSharpGenerator,class,22,27,5,22,160,1,0,181,531,0.856025,1.0,1.0,71,14,5,66,0,0,5,0,0,0,9,5,0,9,0,0,9,0,328,978,66,14,41,5,0,924,55,206,190,197,4,0,0,8,375,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\generation\java\PackageOutputManagerTest.java,uk.co.real_logic.sbe.generation.java.PackageOutputManagerTest,class,2,2,0,2,2,1,0,10,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,4,16,0,0,0,0,0,5,0,9,3,9,0,0,0,0,27,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\otf\OtfMessageDecoder.java,uk.co.real_logic.sbe.otf.OtfMessageDecoder,class,6,10,4,6,29,1,0,29,28,0.0,NaN,NaN,8,8,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,127,7,5,3,0,2,1,22,40,29,29,2,0,0,0,128,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\ir\generated\FrameCodecDecoder.java,uk.co.real_logic.sbe.ir.generated.FrameCodecDecoder,class,7,10,3,7,138,1,0,48,2839,0.87555546,0.12808642,0.24074075,90,39,78,9,0,3,81,0,0,0,15,8,6,7,0,2,9,0,28,594,87,0,18,0,18,70,77,82,57,81,1,0,1,0,117,17,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\xml\SetType.java,uk.co.real_logic.sbe.xml.SetType,class,7,14,7,7,19,2,0,20,10,0.6944445,0.3611111,0.5833333,9,0,8,0,0,1,9,0,0,0,4,1,1,3,0,0,4,0,9,107,7,1,5,0,0,19,2,15,6,12,2,0,1,0,114,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\test\java\uk\co\real_logic\sbe\xml\BasicSchemaFileTest.java,uk.co.real_logic.sbe.xml.BasicSchemaFileTest,class,6,6,0,6,5,1,0,8,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,10,33,0,0,0,5,0,10,6,7,0,7,1,0,0,0,32,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\csharp\CSharpUtil.java,uk.co.real_logic.sbe.generation.csharp.CSharpUtil$Separators,enum,0,0,0,0,3,1,0,3,0,0.0,1.0,1.0,3,0,1,0,0,2,3,0,0,0,1,0,0,1,0,0,1,0,1,11,1,0,0,0,0,2,0,1,0,1,0,0,0,0,37,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\common\FieldPrecedenceModel.java,uk.co.real_logic.sbe.generation.common.FieldPrecedenceModel$CodecInteraction$DetermineGroupHasElements,innerclass,2,2,0,2,6,2,0,2,0,0.25,0.33333334,0.33333334,4,0,1,1,0,2,3,0,0,0,2,0,0,2,0,0,2,0,0,19,3,0,2,0,0,2,0,2,2,2,0,0,0,0,26,26,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\rust\RustGenerator.java,uk.co.real_logic.sbe.generation.rust.RustGenerator$CodecType,enum,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\golang\GolangOutputManager.java,uk.co.real_logic.sbe.generation.golang.GolangOutputManager,class,1,2,1,1,5,1,0,7,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,17,1,0,0,0,0,5,0,4,5,4,1,0,0,0,65,1,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\common\FieldPrecedenceModel.java,uk.co.real_logic.sbe.generation.common.FieldPrecedenceModel$TransitionGroup,innerclass,3,3,0,3,7,1,0,5,0,0.44444445,0.5,0.6,6,0,5,1,0,0,5,0,0,0,3,0,0,3,0,0,3,0,0,25,4,0,1,0,0,4,1,3,2,3,0,0,0,0,43,25,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\common\FieldPrecedenceModel.java,uk.co.real_logic.sbe.generation.common.FieldPrecedenceModel$CodecInteraction,innerclass,2,2,0,2,5,9,0,1,6,0.0,0.0,0.0,4,0,2,0,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,205,2,0,0,0,0,0,0,1,0,1,1,0,9,0,37,1033,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\generation\common\PrecedenceChecks.java,uk.co.real_logic.sbe.generation.common.PrecedenceChecks$Context,innerclass,1,1,0,1,7,1,0,1,7,0.61904764,0.33333334,0.52380955,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,2,30,6,0,0,0,0,4,0,5,0,3,0,0,0,0,42,25,0
E:\OOD_Assignment\simple-binary-encoding\sbe-tool\src\main\java\uk\co\real_logic\sbe\otf\Types.java,uk.co.real_logic.sbe.otf.Types,class,4,8,4,4,66,1,0,19,10,0.0,0.0,0.0,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,201,15,0,8,0,4,15,12,5,3,5,2,0,0,0,67,1,0
